pilot,z_A,lvhar_potential_eV,mean_electron_density_e_per_A3
B1,5.722484572916667,4.147774570154117,8.30936365955989e-06
B1,5.789807920833334,4.147712392889691,9.826700838240029e-06
B1,5.85713126875,4.1476848561712885,1.1650020105617782e-05
B1,5.924454616666667,4.147604956420785,1.3846568868401847e-05
B1,5.991777964583334,4.147556912191193,1.6492492787207844e-05
B1,6.0591013125,4.147451890189207,1.967350115410056e-05
B1,6.126424660416666,4.1473744549455365,2.3488540987629832e-05
B1,6.193748008333333,4.147233677419337,2.8057018677556686e-05
B1,6.26107135625,4.147114257657293,3.3528109854458214e-05
B1,6.328394704166667,4.146922487199436,4.0089511891504765e-05
B1,6.395718052083334,4.146743003714901,4.797304511887368e-05
B1,6.4630414,4.146478393892239,5.745701879807004e-05
B1,6.530364747916667,4.14621279553757,6.886750885538826e-05
B1,6.597688095833334,4.1458437949619915,8.258258294484869e-05
B1,6.66501144375,4.145454343890766,9.904350953688935e-05
B1,6.732334791666667,4.144935364880396,0.00011877581870190704
B1,6.799658139583333,4.144367611139959,0.00014241907775657464
B1,6.8669814875,4.143633071389048,0.00017076027333928648
B1,6.9343048354166665,4.142808753285612,0.00020476389405445084
B1,7.001628183333334,4.1417644554981825,0.0002455953699430695
B1,7.06895153125,4.140570955575326,0.00029464059348809486
B1,7.136274879166667,4.139081306117916,0.0003535310167637443
B1,7.203598227083334,4.137356293149116,0.00042418727723349926
B1,7.270921575,4.135225704177699,0.0005088932189777249
B1,7.338244922916667,4.132735160542094,0.0006104034708150561
B1,7.405568270833333,4.129682311540398,0.0007320755240899215
B1,7.47289161875,4.1260899361962,0.0008780081793756436
B1,7.540214966666667,4.1217107113696745,0.0010531711904818773
B1,7.6075383145833335,4.116532893821133,0.0012635251645346979
B1,7.674861662500001,4.110245461235207,0.001516151960088488
B1,7.742185010416667,4.102785194635971,0.0018194343712855676
B1,7.809508358333334,4.0937506592280455,0.0021833313846722395
B1,7.87683170625,4.083003313697075,0.0026197806878368625
B1,7.944155054166667,4.070013329581816,0.0031432244582942004
B1,8.011478402083334,4.0545331657793975,0.0037712131592287724
B1,8.07880175,4.035848839494187,0.004525022347485096
B1,8.146125097916668,4.013555616926013,0.005430235380551437
B1,8.213448445833333,3.9866712402183224,0.0065173046053998715
B1,8.28077179375,3.9545681784925217,0.00782219834112143
B1,8.348095141666667,3.91586706945007,0.009387352344185189
B1,8.415418489583335,3.869641957314457,0.01126322174370597
B1,8.482741837499999,3.8138993928124876,0.013510703833769438
B1,8.550065185416667,3.747391731121306,0.016204523957581766
B1,8.617388533333333,3.666972935845501,0.01943732047194927
B1,8.68471188125,3.575574865167364,0.023323562019106868
B1,8.752035229166667,3.4759249169652,0.028001475645558382
B1,8.819358577083333,3.3547606193558237,0.03362998723650998
B1,8.886681925000001,3.1970950638828133,0.0403770262712693
B1,8.954005272916667,2.9809591790688774,0.04841614037224768
B1,9.021328620833334,2.695494949050779,0.05807813867810302
B1,9.088651968750002,2.3504030899237205,0.06994592383162185
B1,9.155975316666666,1.935075634372205,0.08472125502156755
B1,9.223298664583334,1.426754490077708,0.10301546693497671
B1,9.2906220125,0.8193931119894985,0.12519188358797634
B1,9.357945360416666,0.12332964246516569,0.1512697363802364
B1,9.425268708333334,-0.638409347558356,0.1808768953937962
B1,9.49259205625,-1.437166721449422,0.21325045646115673
B1,9.559915404166667,-2.2443614075156137,0.24728177059355438
B1,9.627238752083334,-3.030280498603074,0.2816034989594779
B1,9.6945621,-3.763828249085288,0.3147066165375198
B1,9.761885447916667,-4.447712044825921,0.3450451037664419
B1,9.829208795833333,-5.104170972321351,0.37118103963184884
B1,9.89653214375,-5.71090387904172,0.3923396308771659
B1,9.963855491666667,-6.241722629865385,0.40873837561471765
B1,10.031178839583333,-6.6760641124328455,0.42138581800741626
B1,10.098502187500001,-6.9904679144199084,0.43171710228650056
B1,10.165825535416667,-7.173307803824596,0.44118233179962835
B1,10.233148883333334,-7.216418454129326,0.4508750623951966
B1,10.300472231250001,-7.119978052433989,0.46126762978232655
B1,10.367795579166666,-6.888632340869932,0.47208787417799924
B1,10.435118927083334,-6.536157815970601,0.4823470258856859
B1,10.502442275,-6.081863957279612,0.49050524910213755
B1,10.569765622916666,-5.551317600116702,0.49474800656881196
B1,10.637088970833334,-4.967320731688526,0.49332392841197975
B1,10.70441231875,-4.373378135227061,0.4848940797249272
B1,10.771735666666666,-3.813109181701145,0.4688308945849541
B1,10.839059014583334,-3.3318095422323992,0.44541686740443676
B1,10.9063823625,-2.955491440990187,0.41602881631518307
B1,10.973705710416668,-2.6812356555072556,0.3832239717343356
B1,11.041029058333333,-2.4974180854791097,0.35042866475839013
B1,11.108352406249999,-2.402571300823898,0.32144223430651925
B1,11.175675754166667,-2.3896964460500696,0.29973579655262456
B1,11.242999102083333,-2.4551939181312044,0.2877887434223488
B1,11.310322450000001,-2.6137162753110887,0.28670841254024493
B1,11.377645797916667,-2.906925291033942,0.29607212052715265
B1,11.444969145833333,-3.3541874758433154,0.31401633327733336
B1,11.512292493750001,-3.936420749978777,0.33758267095301797
B1,11.579615841666667,-4.604326747798637,0.3632353941787588
B1,11.646939189583334,-5.299489763476618,0.3874705595001296
B1,11.7142625375,-6.001272201053818,0.40743497643067483
B1,11.781585885416666,-6.657853821260963,0.4211297819319492
B1,11.848909233333334,-7.22886249205481,0.4272906523429498
B1,11.91623258125,-7.685261150401172,0.4255430928424362
B1,11.983555929166668,-8.006009010088766,0.4164614424287139
B1,12.050879277083334,-8.176328896489126,0.40143918496405845
B1,12.118202625,-8.18883626109638,0.38240149954359987
B1,12.185525972916668,-8.043392777845522,0.3614373340862365
B1,12.252849320833333,-7.747301532519349,0.3404495992249283
B1,12.320172668749999,-7.314961830164719,0.3209074944175966
B1,12.387496016666667,-6.753781851975663,0.3037459625782064
B1,12.454819364583333,-6.099314021044931,0.2893832141738335
B1,12.5221427125,-5.420762121533083,0.2777987800375358
B1,12.589466060416667,-4.776187354382153,0.26867776348575484
B1,12.656789408333333,-4.223958416404084,0.26156298447979454
B1,12.724112756250001,-3.8006429857907063,0.256137216090345
B1,12.791436104166667,-3.5306056772639214,0.252431205284824
B1,12.858759452083335,-3.4339210428031146,0.2508071936932294
B1,12.9260828,-3.5232255429124653,0.2519040847401898
B1,12.993406147916666,-3.791738585024167,0.25656451703140537
B1,13.060729495833334,-4.185111853636104,0.26560591189327604
B1,13.12805284375,-4.642340034147344,0.2794607533418333
B1,13.195376191666668,-5.123525299236017,0.2979812072821734
B1,13.262699539583334,-5.608769352884031,0.32037187000405387
B1,13.3300228875,-6.0926372607246275,0.34521202253237193
B1,13.397346235416668,-6.552491602303399,0.3705546772898108
B1,13.464669583333334,-6.961792815683749,0.39411057750355283
B1,13.53199293125,-7.2961490357320615,0.41354617466228555
B1,13.599316279166667,-7.538125316222253,0.4268480167296323
B1,13.666639627083333,-7.67506584172558,0.4326710782525295
B1,13.733962975,-7.710502124613174,0.4305783226153244
B1,13.801286322916667,-7.657772263835114,0.42121771935525054
B1,13.868609670833333,-7.505177432889123,0.4066608046724995
B1,13.935933018750001,-7.263732946841013,0.39018062639043544
B1,14.003256366666667,-6.946547270005267,0.3755778180617289
B1,14.070579714583335,-6.566951291825642,0.3664333054069834
B1,14.1379030625,-6.163101829779771,0.36543374046503085
B1,14.205226410416666,-5.788995448179539,0.3738479586315248
B1,14.272549758333334,-5.484995934916667,0.3913050177227907
B1,14.33987310625,-5.251494689800106,0.41604449867117377
B1,14.407196454166668,-5.099403369218788,0.4452817451794412
B1,14.474519802083334,-5.041569390117729,0.47562093335602795
B1,14.54184315,-5.075479114837716,0.5035425396355339
B1,14.609166497916668,-5.197873598156324,0.5259498202395305
B1,14.676489845833334,-5.401638495964527,0.540692951120144
B1,14.743813193750002,-5.68057855114248,0.546953723388931
B1,14.811136541666666,-6.0162091216723965,0.545361819578875
B1,14.878459889583333,-6.359910294661521,0.5376335413770981
B1,14.9457832375,-6.676938742735977,0.5259649460194596
B1,15.013106585416667,-6.942012714154137,0.512448718188079
B1,15.080429933333335,-7.153772890028278,0.49859704533839255
B1,15.14775328125,-7.317851695383773,0.48508938549926167
B1,15.215076629166667,-7.416409519638169,0.47172680951883633
B1,15.282399977083335,-7.432495182051104,0.45761587994573744
B1,15.349723325000001,-7.349649351280944,0.4415307643391058
B1,15.417046672916666,-7.15869545360069,0.422354940372185
B1,15.484370020833333,-6.86456260641305,0.399495426757805
B1,15.55169336875,-6.477923249716639,0.3731819334838568
B1,15.619016716666668,-6.031893804704363,0.3445929401246294
B1,15.686340064583334,-5.562538388493345,0.31574458664623783
B1,15.7536634125,-5.080053975070642,0.2888476692679478
B1,15.820986760416668,-4.602686014439197,0.26569370921143687
B1,15.888310108333334,-4.151622956052046,0.24744126061598382
B1,15.955633456250002,-3.7572929398488264,0.23450520321466595
B1,16.022956804166668,-3.4204381609646246,0.22658251724183942
B1,16.090280152083334,-3.1582364851815017,0.22281319162890026
B1,16.1576035,-2.993976057492024,0.22204526953025333
B1,16.224926847916667,-2.947770989176157,0.2231351045520789
B1,16.292250195833336,-3.0157422102383324,0.22539158211982022
B1,16.35957354375,-3.1951614824468804,0.22884889471287442
B1,16.426896891666665,-3.4626974168753955,0.23422166594513483
B1,16.494220239583335,-3.8231803789961285,0.24251049120488846
B1,16.5615435875,-4.281971112535406,0.2546280818657828
B1,16.628866935416667,-4.832787699188074,0.27117361205328566
B1,16.696190283333333,-5.456071501200793,0.2922399557519691
B1,16.76351363125,-6.110183027708905,0.3172768898877589
B1,16.83083697916667,-6.731336691111907,0.3450449681051203
B1,16.898160327083335,-7.292438043764775,0.3737106190238404
B1,16.965483674999998,-7.778136157531252,0.401287223501479
B1,17.032807022916668,-8.145573749339281,0.42638143427567887
B1,17.100130370833334,-8.38061101252447,0.44843103454911243
B1,17.16745371875,-8.47389131564795,0.4676290850872313
B1,17.234777066666666,-8.429336628118849,0.4846945806976055
B1,17.302100414583332,-8.260765785020686,0.5005377088061156
B1,17.3694237625,-7.97932777443255,0.5158901535562542
B1,17.43674711041667,-7.615622343581251,0.5309838522779775
B1,17.504070458333334,-7.199135511807928,0.5453616940261382
B1,17.57139380625,-6.778137654322348,0.5578550768870429
B1,17.638717154166667,-6.413255655510475,0.5668228391852845
B1,17.706040502083333,-6.123776735339925,0.5707034332043445
B1,17.773363850000003,-5.907101348217281,0.5684340095476648
B1,17.84068719791667,-5.764449692450249,0.5597410565885694
B1,17.908010545833335,-5.713003262394145,0.5453123442915743
B1,17.97533389375,-5.753696291337192,0.5267409858118967
B1,18.042657241666667,-5.8863323806193915,0.5062708039953056
B1,18.109980589583337,-6.093876179854435,0.48640877375935454
B1,18.177303937500003,-6.376041268701144,0.4694687409286969
B1,18.244627285416666,-6.7304828190400166,0.4571257322661857
B1,18.311950633333332,-7.130899776205683,0.4501243603719525
B1,18.379273981249998,-7.523353167938374,0.44814904651338494
B1,18.446597329166668,-7.8670285269454805,0.4497357136467275
B1,18.513920677083334,-8.128573852614432,0.45248982985101377
B1,18.581244025,-8.27371646158896,0.45360481021817645
B1,18.648567372916666,-8.301864406456714,0.4504959459310175
B1,18.715890720833332,-8.205753124388526,0.44142351087632337
B1,18.78321406875,-8.007159920114931,0.42596646735085913
B1,18.85053741666667,-7.706707675731707,0.40512809062058097
B1,18.917860764583335,-7.301775990849415,0.38073885761284143
B1,18.9851841125,-6.837911882474391,0.35487658253222265
B1,19.052507460416667,-6.354783569541766,0.3295003011806867
B1,19.119830808333333,-5.886348733179839,0.30616484318506126
B1,19.187154156250003,-5.453355916574661,0.2858456346937626
B1,19.25447750416667,-5.070479302580274,0.26889891712757424
B1,19.321800852083335,-4.739328107413214,0.25515158166813545
B1,19.3891242,-4.451040066017252,0.24407917804264287
B1,19.456447547916664,-4.184668988476188,0.23502235506790514
B1,19.523770895833334,-3.93911181385675,0.22740892187277595
B1,19.59109424375,-3.7338727492755734,0.22094805983135118
B1,19.658417591666666,-3.575689909642123,0.21570700731825346
B1,19.725740939583332,-3.4917061213424567,0.21215500892402522
B1,19.7930642875,-3.458872209978079,0.21142252687045804
B1,19.860387635416668,-3.477614260839503,0.21511939108128997
B1,19.927710983333334,-3.561533781556473,0.2249556811164004
B1,19.99503433125,-3.706450379369909,0.24254884536001858
B1,20.062357679166666,-3.917048502298377,0.26918037737508727
B1,20.129681027083333,-4.185273558662643,0.3056531282035241
B1,20.197004375000002,-4.5206183064439,0.35204513945243515
B1,20.26432772291667,-4.942538928305529,0.40741883161122233
B1,20.331651070833335,-5.462914729779867,0.4696927343204222
B1,20.39897441875,-6.074678204582719,0.5357311366445827
B1,20.466297766666667,-6.760911990466261,0.6016289256764378
B1,20.533621114583337,-7.494965809194611,0.6631346266392665
B1,20.600944462500003,-8.247712659381921,0.7161479309619643
B1,20.66826781041667,-8.982207368835425,0.7571958730364989
B1,20.73559115833333,-9.65629739633923,0.7838177903538047
B1,20.802914506249998,-10.21804415309026,0.7947959636140637
B1,20.870237854166668,-10.63171171487525,0.7902202816582901
B1,20.937561202083334,-10.890560468792097,0.7714123575319235
B1,21.00488455,-10.977151289643357,0.7406735883686569
B1,21.072207897916666,-10.901934426025495,0.7008845951086867
B1,21.139531245833332,-10.690828942453988,0.6550536671476213
B1,21.206854593750002,-10.358368269167858,0.6059396773484946
B1,21.274177941666668,-9.912777502357658,0.5557996694358668
B1,21.341501289583334,-9.357326406588879,0.5062915153060046
B1,21.4088246375,-8.704637524292512,0.45854955802795627
B1,21.476147985416667,-7.971990997979779,0.4134017344581594
B1,21.543471333333333,-7.187904097479501,0.371651989432729
B1,21.610794681250002,-6.396036808855783,0.33429905330550713
B1,21.67811802916667,-5.639204738730515,0.3022661185352805
B1,21.745441377083335,-4.9684084556200405,0.2759469526364637
B1,21.812764725,-4.417838608550464,0.2551633948235482
B1,21.880088072916667,-4.001857935445858,0.23922579597959773
B1,21.947411420833337,-3.7116455160626125,0.22707195761411128
B1,22.01473476875,-3.5224843374114143,0.2174976267652122
B1,22.082058116666666,-3.377446666088501,0.20939721837558237
B1,22.149381464583332,-3.229265160550034,0.20184205439958422
B1,22.216704812499998,-3.0470139255676014,0.1941996292753315
B1,22.284028160416668,-2.804138635399078,0.1860830678836206
B1,22.351351508333334,-2.4962835318087313,0.177356058929597
B1,22.41867485625,-2.1253039361715067,0.16811404994696494
B1,22.485998204166666,-1.709388913004497,0.15859393925250215
B1,22.553321552083332,-1.2608573922687258,0.1490564814197635
B1,22.620644900000002,-0.7975405795650536,0.13968861168424654
B1,22.687968247916668,-0.3343918339120186,0.13055478627494485
B1,22.755291595833334,0.1153753789587587,0.12160237163664425
B1,22.82261494375,0.5510057774838368,0.11270484105385306
B1,22.889938291666667,0.9813009608359579,0.10371688353028058
B1,22.957261639583336,1.4236312535938604,0.0945209867098216
B1,23.024584987500003,1.8651571072211879,0.08508607140565562
B1,23.09190833541667,2.284910722234213,0.07551293832457523
B1,23.159231683333335,2.667675485634662,0.06600665785325871
B1,23.226555031249998,2.9976326918652343,0.056825815433571486
B1,23.293878379166667,3.2628543790113516,0.048229868690358925
B1,23.361201727083333,3.4605948234683797,0.04043370395478537
B1,23.428525075,3.600695418670814,0.033573623686273125
B1,23.495848422916666,3.708578595465103,0.027686510493612048
B1,23.563171770833332,3.805553391856851,0.022711897112719925
B1,23.63049511875,3.8862250356644394,0.018548625295159424
B1,23.697818466666668,3.951309212847849,0.01509370857314883
B1,23.765141814583334,4.004135766313919,0.01224838511814088
B1,23.8324651625,4.046761419851382,0.009920451692729296
B1,23.899788510416666,4.0813271022051785,0.008025662953155498
B1,23.967111858333336,4.109186023161693,0.006488856050432233
B1,24.034435206250002,4.131801689376946,0.005244796360060125
B1,24.10175855416667,4.150001893107916,0.004238467820739231
B1,24.169081902083335,4.164810938880794,0.0034246230840929725
B1,24.23640525,4.176702530475191,0.0027666634763338664
B1,24.30372859791667,4.186415073119158,0.0022351356391369995
B1,24.371051945833337,4.194188832460721,0.0018062024719541392
B1,24.438375293750003,4.20057458519014,0.0014603691402690344
B1,24.505698641666665,4.205659175502528,0.0011815816232708355
B1,24.57302198958333,4.209870037050137,0.0009566538211391065
B1,24.640345337499998,4.213194618741219,0.0007748871343420324
B1,24.707668685416667,4.215980000696498,0.0006277452446634889
B1,24.774992033333334,4.218150329969253,0.0005085060334028562
B1,24.84231538125,4.220000189462896,0.00041188527558154176
B1,24.909638729166666,4.221413369036499,0.00033367469784970365
B1,24.976962077083332,4.222649210583743,0.0002704473384628917
B1,25.044285425,4.223565590547856,0.00021935999594061497
B1,25.111608772916668,4.224397839025544,0.00017804619798537978
B1,25.178932120833334,4.224987650967381,0.00014456485955062032
B1,25.24625546875,4.225553945817055,0.00011736410749438794
B1,25.313578816666666,4.225928836730297,9.523286911898754e-05
B1,25.380902164583336,4.2263196849695035,7.723395350633765e-05
B1,25.448225512500002,4.226553261129704,6.262896338637744e-05
B1,25.51554886041667,4.226828648993018,5.081259748431139e-05
B1,25.582872208333335,4.226969577085912,4.126959271200075e-05
B1,25.65019555625,4.227168630895041,3.355678799397969e-05
B1,25.71751890416667,4.227248578125357,2.7301840949703606e-05
B1,25.784842252083333,4.227396991031944,2.220616056420188e-05
B1,25.8521656,4.227436804701139,1.8042164038026822e-05
B1,25.919488947916665,4.227551548940396,1.4641547486744472e-05
B1,25.98681229583333,4.227565092004339,1.1877112788056208e-05
B1,26.05413564375,4.227657468335308,9.644561887441314e-06
B1,26.121458991666668,4.227653919565132,7.850256185580099e-06
B1,26.188782339583334,4.227731401178719,6.407555743560941e-06
B1,26.2561056875,4.227716752142017,5.239592065330476e-06
B1,26.323429035416666,4.227784106028927,4.284111929029392e-06
B1,26.390752383333336,4.227762204680981,3.4961837208886023e-06
B1,26.458075731250002,4.227822624809468,2.8467806018049187e-06
B1,26.525399079166668,4.227796090110527,2.317437308340987e-06
B1,26.592722427083334,4.227851729574554,1.8935091203552302e-06
B1,26.660045775,4.227822293513989,1.5591435078199107e-06
B1,26.72736912291667,4.2278745826203386,1.2960316483179654e-06
B1,26.794692470833336,4.227843362503479,1.0854215737609482e-06
B1,26.862015818750002,4.227893189739612,9.114920707321197e-07
B1,26.92933916666667,4.227860884452994,7.639357031184514e-07
B1,26.99666251458333,4.227908867872451,6.385432631275379e-07
B1,27.0639858625,4.227875974837856,5.35340938351053e-07
B1,27.131309210416667,4.227922491713622,4.5522850793241976e-07
B1,27.198632558333333,4.2278892862989474,3.9689688304558793e-07
B1,27.26595590625,4.22793461661286,3.5579815447784154e-07
B1,27.333279254166666,4.227901313114384,3.253379659436963e-07
B1,27.40060260208333,4.227945625740499,2.9928518207951524e-07
B1,27.46792595,4.227912306758107,2.739235944079264e-07
B1,27.535249297916668,4.227955719399693,2.490430364531645e-07
B1,27.602572645833334,4.22792257058621,2.2721996593595775e-07
B1,27.66989599375,4.227965236913689,2.1172243628709164e-07
B1,27.737219341666666,4.2279322683404255,2.0411352494906637e-07
B1,27.804542689583336,4.227974159486995,2.0307256652558513e-07
B1,27.871866037500002,4.2279412956505436,2.0498631200813067e-07
B1,27.939189385416668,4.227982392477212,2.0581213857441956e-07
B1,28.006512733333334,4.227949614619713,2.0301241003571522e-07
B1,28.07383608125,4.2279899315012175,1.9668333073605161e-07
B1,28.14115942916667,4.227957262211545,1.893010923339863e-07
B1,28.208482777083336,4.227996831107471,1.8422301236653991e-07
B1,28.275806125,4.227964279362331,1.8367428256513495e-07
B1,28.343129472916665,4.228003118724713,1.874681566483493e-07
B1,28.41045282083333,4.227970654514862,1.931324455178508e-07
B1,28.47777616875,4.2280087535423,1.9730445998594161e-07
B1,28.545099516666667,4.227976364826916,1.975012749001535e-07
B1,28.612422864583333,4.228013723914283,1.9342034846831135e-07
B1,28.6797462125,4.227981411201092,1.8706416523588825e-07
B1,28.747069560416666,4.228018070554276,1.8160603711417477e-07
B1,28.814392908333335,4.2279858391625105,1.7954666904708704e-07
B1,28.88171625625,4.2280218100621125,1.8131667458627832e-07
B1,28.949039604166668,4.227989654315655,1.850949535842417e-07
B1,29.016362952083334,4.228024941003958,1.8788172698061033e-07
B1,29.0836863,4.227992859705158,1.8711306540523778e-07
B1,29.15100964791667,4.228027477084802,1.8203924066123733e-07
B1,29.218332995833336,4.227995459330973,1.74134916210946e-07
B1,29.285656343750002,4.228029413498988,1.6629235055931366e-07
B1,29.35297969166667,4.227997456382501,1.6115754755994893e-07
B1,29.420303039583334,4.228030764532272,1.596493372480877e-07
B1,29.487626387500004,4.227998878314164,1.6050605155322384e-07
B1,29.554949735416667,4.228031568829414,1.6105130651515364e-07
B1,29.622273083333333,4.227999768351993,1.5863618431470146e-07
B1,29.68959643125,4.228031857067637,1.5207085384091825e-07
B1,29.756919779166665,4.228000143135941,1.4231130829861566e-07
B1,29.824243127083335,4.228031656265971,1.3197260878723917e-07
B1,29.891566475,4.228000042390972,1.2381428587340352e-07
B1,29.958889822916667,4.22803100927744,1.1915290967517873e-07
B1,30.026213170833334,4.227999513156835,1.1718264836004265e-07
B1,30.09353651875,4.228029949805514,1.1553306783679508e-07
B1,30.16085986666667,4.227998577113464,1.1157386078064899e-07
B1,30.228183214583336,4.228028500431836,1.0379823386816655e-07
B1,30.2955065625,4.2279972491902775,9.264948908537177e-08
B1,30.362829910416668,4.228026686496509,8.034929752770835e-08
B1,30.430153258333334,4.227995595013581,6.966316795519689e-08
B1,30.49747660625,4.228024597287934,6.230242682378845e-08
B1,30.56479995416667,4.22799370466996,5.797051870141192e-08
B1,30.632123302083336,4.2280223069827,5.461888435526641e-08
B1,30.699446650000002,4.227991608865024,4.961768790426702e-08
B1,30.766769997916665,4.228019822250861,4.116627912840058e-08
B1,30.83409334583333,4.2279893348989,2.926706230382547e-08
B1,30.90141669375,4.228017194160535,1.5780092777667238e-08
B1,30.968740041666667,4.227986956833297,3.4081766285771164e-09
B1,31.036063389583333,4.2280145167250405,-5.854785796481901e-09
B1,31.1033867375,4.227984553082252,-1.1847350489991228e-08
B1,31.170710085416665,4.228011838025377,-1.6253668152437546e-08
B1,31.238033433333335,4.227982166539136,-2.1620692123542432e-08
B1,31.30535678125,4.228009193606728,-2.998447343984043e-08
B1,31.372680129166667,4.2279798223366125,-4.1770414158195886e-08
B1,31.440003477083334,4.228006631754067,-5.5504647233518854e-08
B1,31.507326825,4.22797761339137,-6.859847413138737e-08
B1,31.57465017291667,4.228004261589462,-7.883670328748583e-08
B1,31.641973520833336,4.227975625371547,-8.563787483870461e-08
B1,31.709296868750002,4.228002133189346,-9.030265400885499e-08
B1,31.776620216666668,4.227973894215047,-9.52209355014407e-08
B1,31.843943564583334,4.2280002906362215,-1.02586621885476e-07
B1,31.911266912500004,4.22797245894983,-1.1323448037417837e-07
B1,31.97859026041667,4.227998768091012,-1.2612854604050678e-07
B1,32.045913608333336,4.227971375946234,-1.3886506994483016e-07
B1,32.11323695625,4.2249761384690085,-1.4904497309942116e-07
B1,32.18056030416667,4.216295658122283,-1.5566946841298883e-07
B1,32.24788365208334,4.2032866476749415,-1.5964824091038143e-07
